0.12573844	0.38536695	0.02487858	0.05864375	-0.024791127	0.07976477	0.15427086	-0.043912977	-0.08881099	-0.18790665	0.037112437	-0.1356107	0.14884469	-0.14438982	0.28102583	-0.22172953
0.68008494	-0.8806575	0.798595	0.7064693	-0.7914587	-0.82504296	-0.7941061	-0.7704379	0.73414624	-0.70607495	-0.76900977	-0.5880091	-0.8383757	0.88805854	-0.9835702	0.8004822
0.029936222	0.5134203	-0.073369436	-0.08735998	0.089052536	0.16781858	0.3143193	0.005676815	-0.17083229	-0.15436138	0.07054775	-0.028058264	0.34203252	-0.27607235	0.3233143	-0.2922643
0.009990135	0.4354769	-0.12805437	-0.15185599	0.08495055	0.23087057	0.29916736	0.13591637	-0.28883964	-0.09030585	0.14802624	0.08136434	0.34267184	-0.33161297	0.34566224	-0.36248755
0.077371106	0.4590694	-0.021440772	-0.10590066	0.06563454	0.1685417	0.22817428	0.01705219	-0.17060572	-0.09519202	0.062675245	0.02673919	0.23454382	-0.21082847	0.26204973	-0.2414783
0.24075979	-0.01858399	0.26493275	0.31219527	-0.2649973	-0.28411287	-0.11351898	-0.28713045	0.1725031	-0.3405143	-0.24701515	-0.20447174	-0.16324167	0.20843567	-0.14669807	0.16272178
0.23030674	0.029420957	0.120507196	0.15135308	-0.20134993	-0.100913614	-0.08058237	-0.19312012	0.11052377	-0.21361373	-0.16328973	-0.13816749	-0.035874717	0.048995186	-0.051975954	0.10758983
0.05432796	0.29017144	-0.08032577	-0.07573485	0.01819081	0.07727841	0.17915972	-0.010065769	-0.11676454	-0.05807127	0.06258512	0.02448732	0.13514021	-0.11103393	0.21008833	-0.12651595
0.0611318	0.22735399	0.069901645	0.061406482	-0.002500869	0.022933844	0.06472162	-0.030027859	-0.019572483	-0.18688825	-0.031504486	-0.045086145	0.08859434	-0.036992177	0.05421529	-0.07917032
0.41976267	-0.40428102	0.46234867	0.45043752	-0.5192104	-0.51724464	-0.42578766	-0.52061707	0.4195063	-0.40819022	-0.5446779	-0.3852039	-0.52944267	0.51778346	-0.49879918	0.44052956
0.55548334	-0.5959345	0.5817442	0.5759248	-0.5486819	-0.6370374	-0.56071085	-0.5539708	0.60160965	-0.5665143	-0.5851455	-0.45143628	-0.6081786	0.6295817	-0.6559317	0.5778836
0.67449355	-0.7841542	0.8320047	0.69957584	-0.79004526	-0.8187386	-0.8245904	-0.7450481	0.73190796	-0.7040013	-0.7939649	-0.58933944	-0.8569731	0.8185074	-0.89485174	0.7600204
-0.101468146	0.4994721	-0.24159217	-0.20476623	0.16130564	0.2302864	0.34711766	0.21462645	-0.27022982	0.10474612	0.26755232	0.19003646	0.36099064	-0.3698791	0.4178307	-0.3434021
-0.17797528	0.50853497	-0.25426826	-0.29562086	0.31081825	0.40319976	0.44427827	0.26575348	-0.4157109	0.08275817	0.2955687	0.21307279	0.399098	-0.48459187	0.52210957	-0.4811685
0.24015555	-0.03224527	0.21906182	0.23346405	-0.14821549	-0.14006367	-0.14633079	-0.19826017	0.16250251	-0.19904199	-0.23866823	-0.1237265	-0.1759471	0.15145655	-0.148084	0.11214583
0.45115504	-0.4991558	0.5090111	0.43418118	-0.46131957	-0.5593178	-0.4752485	-0.4356646	0.4560501	-0.43016252	-0.47269174	-0.43149266	-0.5226038	0.50925237	-0.5686544	0.52876335
-0.9044322	1.3800793	-1.0117334	-1.0471369	1.0497067	1.3112183	1.3569444	1.0494794	-1.2824134	0.6687369	1.130136	0.8537497	1.4147979	-1.370993	1.4008999	-1.3333284
-0.1505927	0.52878153	-0.24640463	-0.26798776	0.22252947	0.30167776	0.48242068	0.20751637	-0.36802018	0.10641801	0.3342553	0.20800516	0.45134285	-0.43291792	0.46866217	-0.42093587
0.093629785	0.15482952	0.026157122	0.029730909	-0.0787805	0.014851071	0.10934989	-0.042499084	-0.008091626	-0.122600354	-0.02024337	-0.13035892	0.072918646	-0.12897857	0.113308154	-0.06861389
0.48268	-0.39159632	0.46065253	0.37672082	-0.41634378	-0.43855235	-0.4223597	-0.4454929	0.43268424	-0.4775069	-0.44351658	-0.33532032	-0.4304812	0.43314853	-0.41523588	0.42548957
-0.49056172	1.0859351	-0.7106723	-0.6709745	0.66103	0.90088254	0.917574	0.67695457	-0.8412505	0.38730758	0.77408785	0.51805544	0.9860067	-0.97935873	1.0622438	-0.95333695
-0.12998088	0.46295714	-0.20457783	-0.17889754	0.20766157	0.28819007	0.3080718	0.23173288	-0.26270762	0.054216247	0.21999733	0.16899759	0.28140786	-0.3462919	0.37431368	-0.33708212
0.052342013	0.26493925	0.015168568	-0.019056825	-0.021700675	0.056663364	0.16497979	0.030821946	-0.071573816	-0.071454085	0.06906233	0.0020872261	0.10883705	-0.098781906	0.18977268	-0.105958104
0.31690788	-0.16227876	0.26244777	0.21323407	-0.27866176	-0.24380082	-0.2094846	-0.2833396	0.22239879	-0.34912607	-0.271992	-0.18646367	-0.19985217	0.28239205	-0.2693533	0.17276134
0.5850158	-0.74395657	0.7571886	0.6026308	-0.70367527	-0.74702257	-0.6752626	-0.68511033	0.681807	-0.6013741	-0.71292335	-0.52464503	-0.7331145	0.74568486	-0.8064586	0.72627974
0.26541233	-0.1383372	0.33643082	0.28580773	-0.2743384	-0.27965713	-0.19978441	-0.2430289	0.19078514	-0.34660438	-0.26121336	-0.19528428	-0.19081034	0.1954418	-0.28887945	0.20839109
0.027356869	0.35867316	-0.05283951	-0.04421749	0.11765228	0.17220452	0.23809636	0.021496106	-0.1300853	-0.030526677	0.08231307	-0.053024843	0.25136402	-0.25616765	0.25557733	-0.29988253
0.46744138	-0.4285056	0.50172377	0.5030274	-0.49660692	-0.60198313	-0.49722567	-0.58097476	0.52191037	-0.4883226	-0.55474216	-0.4497152	-0.4970324	0.5764224	-0.55763155	0.49657044
0.09850878	0.14260851	0.05488647	0.040059846	-0.08106159	-0.02271024	0.043270163	-0.060277212	-0.03913173	-0.17982087	0.0024255859	-0.0382436	0.09930142	-0.05055511	0.069335334	-0.05481461
0.36935443	-0.273071	0.37450364	0.38268742	-0.36992955	-0.37626067	-0.35044998	-0.42143756	0.30061492	-0.43067256	-0.33627114	-0.3680165	-0.3994859	0.35665682	-0.3508818	0.32298264
0.43648195	-0.3884586	0.44984484	0.4127958	-0.39248362	-0.4938262	-0.37401074	-0.46625346	0.44893286	-0.48620516	-0.39999878	-0.41034615	-0.47793654	0.39688224	-0.43854907	0.3954778
0.34873313	-0.06485835	0.28919476	0.26735273	-0.29856193	-0.24074675	-0.16515182	-0.28766918	0.25325167	-0.36468023	-0.21162656	-0.33325043	-0.20538938	0.18950637	-0.09656691	0.17281127
-0.01639159	0.2564836	-0.07467192	-0.07439692	0.06379164	0.12137026	0.16471513	0.04667742	-0.18038437	-0.06625085	0.078429595	0.11327436	0.21900958	-0.20600119	0.18965337	-0.2612744
0.09381498	0.07829519	0.08369697	0.083479315	-0.06454664	-0.020850448	0.029223323	-0.105284676	0.07242735	-0.11881877	-0.10770826	-0.10596961	-0.027169267	0.0068638544	0.01676434	0.033746578
0.33078507	-0.23832372	0.38494307	0.27403107	-0.37959605	-0.28161225	-0.3069147	-0.33271894	0.33034194	-0.38585177	-0.31863078	-0.21170972	-0.28569308	0.26397562	-0.41006374	0.31319726
0.30517513	-0.04789271	0.2511673	0.25478148	-0.30932042	-0.24535333	-0.1388388	-0.2962311	0.16210505	-0.39386076	-0.29238334	-0.35486454	-0.11845134	0.10310039	-0.10390388	0.13536754
-0.11087296	0.47392076	-0.23677506	-0.22636269	0.23856314	0.2659309	0.29943317	0.2391385	-0.26170477	0.05751519	0.17116612	0.07030208	0.38076407	-0.33885926	0.37798318	-0.3334435
0.71260536	-0.5751612	0.6763141	0.6775225	-0.68866354	-0.69060725	-0.7124567	-0.65864533	0.72741514	-0.5880656	-0.6548793	-0.6406471	-0.71525794	0.66448426	-0.7235708	0.7182885
